trade_date,open,high,low,close,atr,atr_pct
2005-05-25,778.17,788.77,773.48,781.99,20.9601,2.6804
2005-05-26,781.52,784.46,770.66,772.87,20.4486,2.6458
2005-05-27,771.07,783.11,766.36,767.27,20.1844,2.6307
2005-05-30,764.93,777.65,761.48,776.41,19.8977,2.5628
2005-05-31,776.24,779.82,772.61,775.74,18.9914,2.4482
2005-06-01,775.55,775.55,755.93,760.51,19.0499,2.5049
2005-06-02,759.99,764.55,752.32,756.82,18.5628,2.4527
2005-06-03,755.93,762.25,747.06,756.91,18.3219,2.4206
2005-06-06,755.12,766.81,743.67,766.73,18.6660,2.4345
2005-06-07,767.28,780.69,763.67,767.91,18.5484,2.4154
2005-06-08,770.46,830.13,770.08,826.23,21.6678,2.6225
2005-06-09,825.58,848.34,815.38,836.83,22.4744,2.6857
2005-06-10,836.54,837.07,815.81,820.00,22.3877,2.7302
2005-06-13,821.90,828.71,810.45,825.87,22.0928,2.6751
2005-06-14,826.62,832.19,807.16,807.36,22.3026,2.7624
2005-06-15,805.59,805.59,786.85,788.29,22.1746,2.8130
2005-06-16,787.50,797.53,778.75,797.43,21.9321,2.7504
2005-06-17,799.17,801.79,786.99,790.55,21.4227,2.7098
2005-06-20,790.11,813.23,777.65,813.12,22.4339,2.7590
2005-06-21,813.87,815.00,803.07,806.02,21.6836,2.6902
2005-06-22,804.63,810.93,799.18,810.03,20.9741,2.5893
2005-06-23,807.94,809.02,794.54,796.05,20.5824,2.5856
2005-06-24,793.83,800.03,789.90,799.70,19.8358,2.4804
2005-06-27,804.25,828.19,804.25,822.88,20.4539,2.4857
2005-06-28,820.98,820.98,805.86,807.64,20.2087,2.5022
2005-06-29,809.28,812.73,804.08,805.10,19.3830,2.4075
2005-06-30,804.46,804.46,781.71,781.83,19.6692,2.5158
2005-07-01,779.48,779.48,742.13,743.12,21.1000,2.8394
2005-07-04,736.66,736.66,712.70,734.95,21.7657,2.9615
2005-07-05,732.54,738.87,722.22,729.36,21.4003,2.9341
2005-07-06,729.28,735.97,721.42,727.06,20.9110,2.8761
2005-07-07,726.93,737.01,723.96,732.05,20.3495,2.7798
2005-07-08,730.58,730.58,706.30,706.74,20.7353,2.9339
2005-07-11,709.05,726.19,693.62,694.83,21.5806,3.1059
2005-07-12,691.28,722.14,685.78,720.57,22.6363,3.1414
2005-07-13,718.91,719.75,708.64,711.95,21.8715,3.0721
2005-07-14,711.09,719.47,708.37,711.58,21.1021,2.9655
2005-07-15,712.13,716.43,688.69,690.49,21.5763,3.1248
2005-07-18,688.09,688.09,665.87,669.03,21.7937,3.2575
2005-07-19,667.76,677.92,663.35,677.02,21.2777,3.1428
2005-07-20,677.20,685.57,671.73,682.12,20.7464,3.0415
2005-07-21,682.97,683.23,668.03,679.02,20.3503,2.9970
2005-07-22,678.73,701.14,677.56,694.29,20.5810,2.9643
2005-07-25,694.04,694.04,686.52,692.39,19.6659,2.8403
2005-07-26,691.50,709.10,691.05,709.10,19.5505,2.7571
2005-07-27,708.67,724.05,702.75,724.05,19.6754,2.7174
2005-07-28,723.71,734.17,719.93,725.81,19.2872,2.6573
2005-07-29,724.81,727.08,717.53,722.87,18.5917,2.5719
2005-08-01,721.49,729.99,720.35,729.90,17.9523,2.4596
2005-08-02,730.33,744.01,725.62,744.01,17.9835,2.4171
2005-08-03,745.66,763.30,743.34,751.89,18.1247,2.4106
2005-08-04,750.61,750.74,744.11,747.57,17.3858,2.3256
2005-08-05,748.00,772.22,747.89,772.15,17.9047,2.3188
2005-08-08,777.96,789.48,772.66,783.73,17.8636,2.2793
2005-08-09,786.08,799.46,778.52,799.41,18.0834,2.2621
2005-08-10,799.10,809.47,788.69,809.46,18.2760,2.2578
2005-08-11,811.74,819.15,805.20,817.62,17.9670,2.1975
2005-08-12,819.00,827.34,799.17,803.44,18.6958,2.3270
2005-08-15,803.66,830.54,803.37,830.34,19.3011,2.3245
2005-08-16,832.39,838.76,824.86,833.49,18.9153,2.2694
2005-08-17,833.35,857.66,818.79,857.66,20.3406,2.3716
2005-08-18,859.07,878.13,825.84,826.42,22.6227,2.7374
2005-08-19,821.77,833.29,804.28,827.46,23.0790,2.7891
2005-08-22,825.52,838.06,817.69,836.52,22.8855,2.7358
2005-08-23,834.93,834.93,808.25,819.17,23.2701,2.8407
2005-08-24,818.85,831.32,815.76,831.00,22.7193,2.7340
2005-08-25,831.37,843.93,827.02,843.88,22.3044,2.6431
2005-08-26,845.09,851.54,838.33,848.02,21.6548,2.5536
2005-08-29,848.14,850.82,832.19,842.15,21.4387,2.5457
2005-08-30,840.33,842.60,832.52,832.52,20.6274,2.4777
2005-08-31,831.00,850.95,823.71,850.73,21.0997,2.4802
2005-09-01,850.26,871.44,846.45,870.71,21.3776,2.4552
2005-09-02,872.61,882.64,868.45,880.86,20.8642,2.3686
2005-09-05,882.74,891.22,877.61,891.16,20.3460,2.2831
2005-09-06,893.59,898.55,862.82,864.93,21.4449,2.4794
2005-09-07,864.14,893.59,858.82,893.58,22.3967,2.5064
2005-09-08,896.17,899.89,881.57,897.37,22.1055,2.4634
2005-09-09,897.41,901.95,882.38,888.00,21.9244,2.4690
2005-09-12,888.84,894.21,883.78,894.16,21.1034,2.3601
2005-09-13,895.05,915.50,893.68,915.50,21.1546,2.3107
2005-09-14,916.88,927.95,913.10,927.82,20.7042,2.2315
2005-09-15,926.86,932.75,921.18,929.95,20.0518,2.1562
2005-09-16,929.08,931.71,919.40,930.41,19.4988,2.0957
2005-09-19,932.58,947.90,930.79,947.90,19.3553,2.0419
2005-09-20,950.67,951.70,936.32,947.28,19.0714,2.0133
2005-09-21,942.73,946.03,933.45,933.81,18.6970,2.0022
2005-09-22,927.85,929.01,879.44,892.08,21.2451,2.3815
2005-09-23,885.94,895.15,874.67,874.67,21.1904,2.4227
2005-09-26,873.95,884.52,868.28,884.29,20.8368,2.3563
2005-09-27,884.26,887.34,859.43,859.63,21.3420,2.4827
2005-09-28,857.59,868.15,854.10,857.46,20.8212,2.4282
2005-09-29,855.55,876.78,855.55,876.57,20.8504,2.3786
2005-09-30,876.92,876.92,869.23,870.96,19.9103,2.2860
2005-10-10,870.25,870.25,857.13,859.08,19.4760,2.2671
2005-10-11,857.27,880.13,853.72,879.88,19.9713,2.2698
2005-10-12,880.11,893.64,875.35,889.60,19.8512,2.2315
2005-10-13,890.44,893.38,882.20,886.08,19.2319,2.1704
2005-10-14,884.32,884.72,873.11,876.26,18.7846,2.1437
2005-10-17,873.79,879.68,866.64,879.27,18.3743,2.0897
2005-10-18,878.94,897.66,878.94,897.45,18.3989,2.0501
2005-10-19,897.73,906.31,889.94,891.35,18.2540,2.0479
2005-10-20,891.15,891.54,874.26,891.06,18.1844,2.0408
2005-10-21,891.33,902.33,888.02,897.64,17.9077,1.9950
2005-10-24,896.58,899.72,890.94,897.36,17.2557,1.9229
2005-10-25,896.22,896.22,876.48,876.64,17.5146,1.9979
2005-10-26,875.05,876.09,852.40,853.18,17.9950,2.1092
2005-10-27,848.86,853.46,831.34,837.34,18.2896,2.1843
2005-10-28,839.37,839.37,794.02,806.56,20.2225,2.5073
2005-10-31,803.01,815.65,799.61,812.45,19.9238,2.4523
2005-11-01,810.97,810.97,789.02,804.35,20.1742,2.5081
2005-11-02,804.15,828.83,804.15,826.51,20.4961,2.4798
2005-11-03,826.04,830.39,813.85,818.95,20.2135,2.4682
2005-11-04,818.21,827.21,808.89,826.77,20.0782,2.4285
2005-11-07,827.48,837.91,823.15,837.67,19.6984,2.3516
2005-11-08,837.90,846.91,831.20,846.56,19.4135,2.2932
2005-11-09,847.17,851.60,842.70,842.77,18.6625,2.2144
2005-11-10,841.52,841.52,815.44,816.01,19.2816,2.3629
2005-11-11,814.29,828.69,810.63,822.67,19.1944,2.3332
2005-11-14,820.64,827.48,816.91,827.48,18.5783,2.2452
2005-11-15,827.42,833.82,815.59,821.06,18.5535,2.2597
2005-11-16,820.29,827.74,805.37,827.59,18.8261,2.2748
2005-11-17,827.17,832.99,823.34,828.65,18.1706,2.1928
2005-11-18,827.20,850.84,826.90,848.78,18.5827,2.1893
2005-11-21,851.66,856.39,848.72,855.43,17.8032,2.0812
2005-11-22,854.89,855.19,833.58,833.59,18.0923,2.1704
2005-11-23,832.10,841.91,828.41,841.31,17.7643,2.1115
2005-11-24,840.11,847.57,839.03,845.48,17.1054,2.0232
2005-11-25,845.83,847.59,841.11,847.34,16.3464,1.9291
2005-11-28,849.19,850.82,842.09,846.43,15.8024,1.8669
2005-11-29,847.09,847.24,834.84,835.31,15.5594,1.8627
2005-11-30,835.54,839.25,829.60,839.24,15.1373,1.8037
2005-12-01,839.54,841.20,830.45,835.39,14.8239,1.7745
2005-12-02,834.07,834.69,819.08,821.72,14.9301,1.8169
2005-12-05,821.08,821.08,793.52,794.32,15.8779,1.9989
2005-12-06,792.21,800.00,788.00,796.99,15.6009,1.9575
2005-12-07,796.99,805.62,795.44,805.53,15.2137,1.8887
2005-12-08,805.99,807.82,797.75,802.54,14.8463,1.8499
2005-12-09,802.66,818.11,799.27,816.96,15.1316,1.8522
2005-12-12,818.45,825.05,815.25,823.32,14.7507,1.7916
2005-12-13,823.34,823.34,812.25,822.53,14.4893,1.7615
2005-12-14,822.53,832.09,816.84,831.80,14.5436,1.7484
2005-12-15,831.64,835.82,823.76,824.61,14.3662,1.7422
2005-12-16,824.58,832.29,821.46,831.96,14.1136,1.6964
2005-12-19,832.92,835.48,828.88,834.02,13.5769,1.6279
2005-12-20,834.24,835.01,826.78,835.01,13.1950,1.5802
2005-12-21,834.70,834.85,822.58,823.37,13.1404,1.5959
2005-12-22,823.11,826.91,819.08,826.91,12.7610,1.5432
2005-12-23,826.99,834.74,826.04,834.72,12.4710,1.4940
2005-12-26,835.63,842.77,835.52,841.21,12.1552,1.4450
2005-12-27,841.16,843.39,836.08,841.93,11.8091,1.4026
2005-12-28,842.11,844.18,838.84,844.07,11.3470,1.3443
2005-12-29,846.54,852.69,845.97,852.39,11.1522,1.3083
2005-12-30,853.46,854.58,841.29,842.74,11.3049,1.3414
2006-01-04,843.92,853.54,843.07,852.53,11.2689,1.3218
2006-01-05,852.53,865.70,852.53,865.70,11.4047,1.3174
2006-01-06,867.26,876.55,861.50,872.82,11.6650,1.3365
2006-01-09,875.19,886.83,873.48,886.66,11.8325,1.3345
2006-01-10,886.79,889.39,876.64,889.15,11.8981,1.3381
2006-01-11,888.87,889.62,876.20,880.91,12.0068,1.3630
2006-01-12,879.94,899.96,879.07,899.81,12.6413,1.4049
2006-01-13,900.83,906.75,896.37,904.61,12.4798,1.3796
2006-01-16,905.25,907.65,892.77,892.80,12.6512,1.4170
2006-01-17,890.61,894.04,885.57,891.54,12.3526,1.3855
2006-01-18,890.42,908.86,890.42,908.86,12.7874,1.4070
2006-01-19,910.27,914.42,901.92,914.31,12.7669,1.3963
2006-01-20,914.78,914.78,904.26,908.66,12.6064,1.3874
2006-01-23,909.96,910.06,897.04,909.73,12.6359,1.3890
2006-01-24,910.74,914.68,903.79,903.84,12.5112,1.3842
2006-01-25,902.82,905.64,884.17,887.72,13.1511,1.4814
2006-02-06,889.41,909.48,889.41,909.47,13.7660,1.5136
2006-02-07,911.13,915.43,903.00,915.25,13.6706,1.4936
2006-02-08,914.82,924.71,910.68,924.71,13.6963,1.4811
2006-02-09,926.21,926.21,913.00,914.40,13.6615,1.4940
2006-02-10,916.83,925.22,913.93,925.09,13.4921,1.4585
2006-02-13,926.24,926.47,913.08,926.47,13.4848,1.4555
2006-02-14,926.52,934.98,923.86,934.09,13.3159,1.4256
2006-02-15,936.93,938.51,931.30,935.77,12.8798,1.3764
2006-02-16,935.87,935.87,913.47,914.00,13.5598,1.4836
2006-02-17,914.00,920.12,904.93,907.71,13.6763,1.5067
2006-02-20,905.91,908.11,898.59,899.59,13.3794,1.4873
2006-02-21,898.26,918.49,886.79,918.34,14.6880,1.5994
2006-02-22,919.13,927.41,916.27,919.56,14.4346,1.5697
2006-02-23,918.49,920.96,908.52,920.87,14.2921,1.5520
2006-02-24,920.78,926.62,918.37,926.62,13.8605,1.4958
2006-02-27,926.74,928.99,921.35,926.48,13.4162,1.4481
2006-02-28,924.96,929.57,910.94,929.38,13.7886,1.4836
2006-03-01,929.30,936.74,927.02,936.70,13.4980,1.4410
2006-03-02,937.07,937.07,913.73,917.95,14.2010,1.5470
2006-03-03,915.81,919.77,904.53,918.01,14.2752,1.5550
2006-03-06,918.54,920.49,912.38,915.66,13.8348,1.5109
2006-03-07,915.29,915.33,887.60,889.00,14.8509,1.6705
2006-03-08,884.89,892.11,877.08,889.97,14.8637,1.6701
2006-03-09,889.54,892.52,881.72,884.03,14.5734,1.6485
2006-03-10,884.18,889.53,881.84,885.41,14.0818,1.5904
2006-03-13,884.66,892.68,883.30,892.68,13.7459,1.5398
2006-03-14,893.14,895.82,887.44,895.80,13.3626,1.4917
2006-03-15,894.17,902.74,892.49,902.74,13.1403,1.4556
2006-03-16,902.64,904.16,898.24,903.93,12.6246,1.3966
2006-03-17,903.34,904.61,894.56,899.39,12.4407,1.3832
2006-03-20,899.40,908.39,893.10,908.36,12.6442,1.3920
2006-03-21,908.79,915.29,906.26,911.14,12.3860,1.3594
2006-03-22,910.63,920.30,908.92,920.30,12.3142,1.3381
2006-03-23,920.84,932.53,920.00,931.18,12.3296,1.3241
2006-03-24,932.31,932.31,920.53,921.31,12.2903,1.3340
2006-03-27,921.84,931.03,916.63,931.03,12.4410,1.3363
2006-03-28,931.48,934.34,928.26,933.30,11.9867,1.2843
2006-03-29,933.32,940.13,929.44,931.04,11.8941,1.2775
2006-03-30,931.71,931.84,923.12,923.95,11.6673,1.2628
2006-03-31,921.76,924.48,913.56,923.19,11.6140,1.2580
2006-04-03,924.14,936.34,924.14,936.34,11.7237,1.2521
2006-04-04,937.85,947.32,932.98,947.25,11.9106,1.2574
2006-04-05,947.83,955.06,944.05,955.00,11.8462,1.2404
2006-04-06,956.56,960.56,948.08,952.32,11.8915,1.2487
2006-04-07,952.04,961.46,948.15,961.44,11.9928,1.2474
2006-04-10,961.62,980.27,960.45,980.27,12.5519,1.2805
2006-04-11,982.68,984.77,969.89,982.14,12.7182,1.2949
2006-04-12,982.04,991.17,976.30,986.35,12.8719,1.3050
2006-04-13,987.27,993.01,960.04,960.33,14.3075,1.4898
2006-04-14,957.59,977.29,951.05,977.09,15.1598,1.5515
2006-04-17,979.77,990.93,976.48,988.19,15.1091,1.5290
2006-04-18,988.98,990.57,981.65,986.35,14.6670,1.4870
2006-04-19,989.18,989.18,971.60,982.99,14.8751,1.5132
2006-04-20,983.76,983.76,963.90,970.81,15.2312,1.5689
2006-04-21,968.85,975.83,959.41,972.54,15.3161,1.5749
2006-04-24,971.41,971.41,944.78,950.93,16.2049,1.7041
2006-04-25,943.63,949.75,929.69,945.52,16.5646,1.7519
2006-04-26,943.11,958.75,940.58,956.20,16.6792,1.7443
2006-04-27,955.52,959.34,944.94,957.59,16.5164,1.7248
2006-04-28,945.09,969.38,937.75,965.29,17.5960,1.8229
2006-05-08,967.83,993.20,967.83,993.20,18.3327,1.8458
2006-05-09,997.28,1022.82,992.63,1022.82,19.1796,1.8752
2006-05-10,1026.97,1042.28,1016.79,1037.93,19.6304,1.8913
2006-05-11,1041.02,1064.93,1033.45,1033.48,20.4768,1.9813
2006-05-12,1032.96,1066.23,1029.74,1066.17,21.6206,2.0279
2006-05-15,1073.24,1109.05,1062.06,1108.90,23.4327,2.1131
2006-05-16,1115.56,1122.47,1073.04,1080.74,25.2896,2.3400
2006-05-17,1076.33,1103.57,1072.38,1101.69,25.7111,2.3338
2006-05-18,1103.46,1125.56,1091.87,1121.48,26.2810,2.3434
2006-05-19,1124.23,1156.92,1121.23,1153.64,26.9531,2.3364
2006-05-22,1161.11,1191.25,1157.65,1183.70,27.7143,2.3413
2006-05-23,1185.41,1185.41,1138.78,1138.82,29.0654,2.5522
2006-05-24,1141.73,1162.70,1092.68,1119.44,31.9907,2.8577
2006-05-25,1118.92,1143.25,1116.47,1140.35,31.6185,2.7727
2006-05-26,1146.03,1170.28,1146.03,1170.28,31.4979,2.6915
2006-05-29,1178.22,1199.35,1171.09,1198.81,31.3245,2.6130
2006-05-30,1204.46,1218.73,1196.49,1218.73,30.6756,2.5170
2006-05-31,1221.39,1235.35,1211.39,1224.03,30.1959,2.4669
2006-06-01,1224.77,1278.72,1224.57,1278.24,31.9455,2.4992
2006-06-02,1287.26,1300.09,1273.43,1287.82,31.5680,2.4513
2006-06-05,1297.44,1323.45,1284.51,1323.45,32.0945,2.4251
2006-06-06,1325.08,1333.93,1315.82,1322.52,31.0956,2.3512
2006-06-07,1323.54,1324.51,1244.80,1244.92,34.5681,2.7767
2006-06-08,1234.60,1245.39,1204.25,1242.22,35.0375,2.8206
2006-06-09,1236.39,1250.16,1213.99,1214.09,35.1184,2.8926
2006-06-12,1205.70,1220.67,1196.33,1211.76,34.3485,2.8346
2006-06-13,1209.87,1227.22,1200.46,1220.09,33.8065,2.7708
2006-06-14,1217.56,1218.34,1198.89,1218.23,32.9060,2.7011
2006-06-15,1218.82,1238.12,1218.82,1227.78,31.9763,2.6044
2006-06-16,1238.37,1255.87,1237.44,1254.81,31.6987,2.5262
2006-06-19,1244.40,1274.46,1237.99,1268.85,32.0395,2.5251
2006-06-20,1267.71,1285.62,1261.31,1285.23,31.4874,2.4499
2006-06-21,1285.51,1292.95,1271.72,1278.46,30.7547,2.4056
2006-06-22,1275.10,1283.55,1265.53,1280.87,29.8451,2.3301
2006-06-23,1278.75,1299.26,1270.54,1297.75,29.7648,2.2936
2006-06-26,1301.32,1319.58,1301.32,1319.45,29.1980,2.2129
2006-06-27,1323.53,1326.83,1312.08,1325.17,28.1660,2.1255
2006-06-28,1323.77,1329.79,1318.79,1326.39,26.9398,2.0311
2006-06-29,1325.79,1350.68,1325.79,1349.11,26.7934,1.9860
2006-06-30,1353.62,1356.09,1329.56,1336.66,26.7746,2.0031
2006-07-03,1336.16,1356.29,1332.92,1356.29,26.5314,1.9562
2006-07-04,1359.22,1361.98,1336.40,1348.17,26.4635,1.9629
2006-07-05,1346.89,1348.88,1322.65,1345.33,26.4468,1.9658
2006-07-06,1346.36,1382.23,1346.36,1382.23,27.1934,1.9674
2006-07-07,1387.59,1392.02,1378.36,1383.65,26.2268,1.8955
2006-07-10,1386.82,1406.56,1380.21,1405.09,26.2356,1.8672
2006-07-11,1407.13,1417.30,1399.26,1417.30,25.6502,1.8098
2006-07-12,1422.13,1433.35,1415.36,1415.93,25.1030,1.7729
2006-07-13,1410.22,1410.22,1314.40,1314.40,30.5621,2.3252
2006-07-14,1296.64,1339.07,1290.61,1325.64,31.8405,2.4019
2006-07-17,1323.12,1351.16,1315.53,1351.16,32.1112,2.3766
2006-07-18,1350.16,1362.29,1337.06,1362.29,31.6197,2.3211
2006-07-19,1358.53,1358.69,1323.66,1337.53,32.1204,2.4015
2006-07-20,1334.37,1354.64,1331.07,1350.85,31.5097,2.3326
2006-07-21,1348.66,1356.68,1346.72,1352.62,29.9704,2.2157
2006-07-24,1325.48,1352.08,1315.28,1350.75,30.4968,2.2578
2006-07-25,1351.32,1375.03,1351.32,1369.89,30.0527,2.1938
2006-07-26,1372.85,1388.70,1366.77,1383.19,29.4726,2.1308
2006-07-27,1383.27,1392.35,1362.88,1375.14,29.4724,2.1432
2006-07-28,1377.95,1381.91,1344.06,1366.58,30.0708,2.2004
2006-07-31,1360.12,1360.12,1309.58,1309.66,31.9943,2.4429
2006-08-01,1307.40,1318.24,1282.36,1286.35,32.2718,2.5088
2006-08-02,1282.94,1290.58,1254.67,1273.41,32.5317,2.5547
2006-08-03,1273.68,1281.61,1257.85,1269.58,31.9052,2.5130
2006-08-04,1269.34,1276.33,1220.34,1221.20,33.6255,2.7535
2006-08-07,1215.35,1215.35,1182.42,1185.39,33.9937,2.8677
2006-08-08,1180.70,1226.91,1180.70,1226.90,34.8663,2.8418
2006-08-09,1228.25,1241.82,1218.67,1234.10,34.0294,2.7574
2006-08-10,1233.80,1253.95,1232.00,1253.95,33.1666,2.6450
2006-08-11,1255.11,1264.38,1247.58,1261.15,31.9975,2.5372
2006-08-14,1259.64,1263.17,1216.36,1219.08,33.0556,2.7115
2006-08-15,1216.70,1243.47,1208.59,1243.47,33.1859,2.6688
2006-08-16,1242.99,1262.49,1236.21,1262.19,32.6926,2.5901
2006-08-17,1261.35,1261.35,1240.86,1255.46,31.8810,2.5394
2006-08-18,1253.58,1261.41,1245.08,1246.44,30.7702,2.4686
2006-08-21,1206.07,1258.62,1194.68,1258.16,33.1395,2.6340
2006-08-22,1256.34,1276.42,1253.03,1271.19,32.4431,2.5522
2006-08-23,1271.60,1277.55,1262.95,1268.33,31.1686,2.4575
2006-08-24,1267.61,1286.41,1259.42,1286.41,30.8701,2.3997
2006-08-25,1286.50,1294.27,1282.87,1286.58,29.4794,2.2913
2006-08-28,1289.35,1316.24,1289.35,1316.24,29.4923,2.2406
2006-08-29,1317.70,1335.85,1315.52,1315.66,28.8378,2.1919
2006-08-30,1313.27,1329.20,1307.44,1329.20,28.3323,2.1315
2006-08-31,1330.57,1336.57,1322.66,1336.31,27.3021,2.0431
2006-09-01,1332.59,1337.11,1305.56,1310.68,27.6055,2.1062
2006-09-04,1315.56,1343.19,1314.50,1343.19,27.9559,2.0813
2006-09-05,1343.04,1349.76,1338.23,1344.89,26.7826,1.9914
2006-09-06,1344.73,1355.48,1336.68,1355.48,26.2124,1.9338
2006-09-07,1355.89,1355.89,1326.94,1334.17,26.4079,1.9794
2006-09-08,1332.27,1344.37,1331.84,1337.72,25.4167,1.9000
2006-09-11,1338.92,1348.99,1323.45,1348.99,25.4255,1.8848
2006-09-12,1350.77,1359.82,1346.35,1356.04,24.5715,1.8120
2006-09-13,1355.26,1357.80,1338.13,1339.07,24.2214,1.8088
2006-09-14,1336.58,1341.53,1321.26,1341.53,23.9392,1.7845
2006-09-15,1340.74,1356.31,1339.53,1354.52,23.4278,1.7296
2006-09-18,1357.56,1375.47,1356.76,1375.47,23.2508,1.6904
2006-09-19,1378.18,1386.24,1370.35,1378.55,22.7250,1.6485
2006-09-20,1379.50,1389.00,1368.72,1385.26,22.5504,1.6279
2006-09-21,1384.75,1391.53,1380.94,1390.20,21.6961,1.5606
2006-09-22,1389.28,1389.55,1373.72,1376.90,21.3235,1.5487
2006-09-25,1374.25,1386.56,1367.50,1381.10,21.1618,1.5322
2006-09-26,1379.17,1382.91,1370.87,1381.72,20.5103,1.4844
2006-09-27,1381.73,1391.08,1379.05,1391.08,19.9045,1.4309
2006-09-28,1391.55,1404.89,1389.12,1399.31,19.6092,1.4013
2006-09-29,1399.83,1411.51,1399.83,1411.51,19.0800,1.3517
2006-10-09,1418.48,1433.79,1417.93,1433.79,19.3085,1.3467
2006-10-10,1435.45,1444.07,1427.00,1439.84,19.1487,1.3299
2006-10-11,1441.91,1446.87,1430.36,1446.87,18.9602,1.3104
2006-10-12,1449.17,1449.22,1433.37,1434.16,18.7380,1.3066
2006-10-13,1432.21,1446.36,1427.65,1442.02,18.7360,1.2993
2006-10-16,1443.36,1445.46,1433.36,1440.44,18.2620,1.2678
2006-10-17,1439.22,1445.95,1434.55,1438.82,17.7719,1.2352
2006-10-18,1438.01,1453.10,1437.53,1453.10,17.6146,1.2122
2006-10-19,1452.36,1458.50,1448.44,1456.88,17.0750,1.1720
2006-10-20,1456.10,1459.95,1443.99,1444.57,16.9953,1.1765
2006-10-23,1442.57,1446.02,1396.86,1405.31,19.2928,1.3729
2006-10-24,1402.99,1439.22,1402.99,1438.42,20.5026,1.4254
2006-10-25,1439.63,1441.79,1414.50,1426.44,20.9874,1.4713
2006-10-26,1426.44,1426.44,1408.84,1411.51,20.7455,1.4697
2006-10-27,1410.16,1410.52,1381.47,1387.60,21.4094,1.5429
2006-10-30,1385.73,1390.26,1361.53,1382.04,21.9323,1.5869
2006-10-31,1380.76,1396.96,1379.41,1396.96,21.6192,1.5476
2006-11-01,1398.49,1403.54,1390.27,1403.52,21.0229,1.4979
2006-11-02,1402.08,1402.08,1384.55,1397.88,20.8762,1.4934
2006-11-03,1396.95,1408.02,1396.60,1405.00,20.2008,1.4378
2006-11-06,1400.01,1405.71,1392.01,1400.54,19.7365,1.4092
2006-11-07,1399.06,1399.06,1364.99,1379.31,20.8660,1.5128
2006-11-08,1379.27,1379.32,1368.28,1375.24,20.1641,1.4662
2006-11-09,1373.66,1393.73,1372.83,1392.82,20.2167,1.4515
2006-11-10,1393.05,1396.01,1345.39,1353.48,22.3884,1.6541
2006-11-13,1352.23,1352.23,1301.17,1306.78,24.5256,1.8768
2006-11-14,1305.09,1325.16,1289.52,1325.16,25.3195,1.9107
2006-11-15,1324.46,1342.70,1316.85,1342.70,25.3574,1.8885
2006-11-16,1343.12,1345.22,1320.77,1321.50,25.2926,1.9139
2006-11-17,1318.96,1333.44,1311.61,1333.44,25.0453,1.8782
2006-11-20,1333.63,1334.09,1313.71,1322.59,24.7120,1.8685
2006-11-21,1321.43,1330.85,1306.28,1330.85,24.7019,1.8561
2006-11-22,1329.80,1348.37,1324.25,1340.40,24.6603,1.8398
2006-11-23,1339.62,1350.14,1335.13,1350.14,23.9710,1.7754
2006-11-24,1349.32,1364.39,1339.60,1362.57,24.0295,1.7635
2006-11-27,1362.60,1386.25,1362.27,1386.25,24.0260,1.7332
2006-11-28,1388.59,1397.76,1383.41,1392.40,23.3348,1.6759
2006-11-29,1382.28,1402.46,1365.65,1402.46,24.2973,1.7325
2006-11-30,1403.56,1424.46,1403.34,1421.48,24.1332,1.6978
2006-12-01,1424.68,1434.67,1422.02,1429.85,23.3516,1.6331
2006-12-04,1430.93,1450.57,1430.93,1450.57,23.1636,1.5969
2006-12-05,1452.86,1464.02,1441.31,1461.38,23.1312,1.5828
2006-12-06,1459.75,1463.11,1399.57,1441.37,26.0176,1.8051
2006-12-07,1437.75,1450.31,1428.84,1429.17,25.6927,1.7977
2006-12-08,1418.83,1421.59,1380.10,1380.10,27.3625,1.9826
2006-12-11,1375.73,1415.96,1375.52,1415.91,28.2966,1.9985
2006-12-12,1420.79,1425.70,1400.91,1420.93,28.0462,1.9738
2006-12-13,1422.45,1427.68,1407.05,1427.68,27.5164,1.9274
2006-12-14,1426.93,1446.66,1426.88,1446.22,26.9638,1.8644
2006-12-15,1450.80,1460.18,1446.70,1460.18,26.0350,1.7830
2006-12-18,1466.18,1483.33,1464.72,1481.21,25.8289,1.7438
2006-12-19,1484.79,1493.62,1458.63,1493.62,26.4833,1.7731
2006-12-20,1481.45,1525.95,1478.56,1525.95,27.9766,1.8334
2006-12-21,1526.30,1542.09,1514.65,1517.89,27.9383,1.8406
2006-12-22,1508.69,1520.52,1490.95,1507.89,28.0548,1.8605
2006-12-25,1518.75,1529.23,1514.99,1523.82,27.5752,1.8096
2006-12-26,1525.81,1529.13,1492.64,1507.07,28.2120,1.8720
2006-12-27,1507.07,1512.24,1501.56,1511.80,26.9597,1.7833
2006-12-28,1511.62,1512.61,1468.51,1472.15,28.1840,1.9145
2006-12-29,1471.77,1490.15,1471.77,1485.10,27.4837,1.8506
2007-01-04,1492.67,1497.24,1477.59,1480.94,26.9242,1.8180
2007-01-05,1482.00,1517.50,1477.30,1517.50,27.8724,1.8367
2007-01-08,1517.74,1571.82,1517.42,1571.82,29.7673,1.8938
2007-01-09,1584.30,1611.22,1584.30,1610.20,30.4553,1.8914
2007-01-10,1616.76,1653.72,1602.65,1653.72,31.9278,1.9307
2007-01-11,1661.12,1708.51,1653.69,1669.98,33.5630,2.0098
2007-01-12,1663.19,1682.19,1614.73,1616.33,35.9842,2.2263
2007-01-15,1613.34,1683.90,1613.34,1683.90,38.4539,2.2836
